Title,channel_title,published_at,category_id,view_count,like_count,comment_count,favorite_count,duration,definition,caption,engagement_rate,likes_to_views_ratio,comments_to_views_ratio,duration_seconds,video_age_days
Age of apes ads review new level: Attack on Titan #games #gaming,AOA Review,2024-05-01 01:00:20+00:00,20,6029605,117701,64,0,PT32S,hd,FALSE,0.01953112691,0.01952051262,1.06E-05,32,566
Age of Apes ads review new level: Gorillas evolved #gaming #gameape #games,AOA Review,2024-10-24 05:00:00+00:00,20,6404302,99340,30,0,PT34S,hd,FALSE,0.01551613033,0.01551144598,4.68E-06,34,390
Age of Apes ads review new level: Banana Wars #games #gameape #gaming,AOA Review,2025-01-11 08:00:08+00:00,20,5822188,95261,21,0,PT37S,hd,FALSE,0.01636532239,0.0163617155,3.61E-06,37,311
The Comical World of the 287 WORST Game Reviews Ever - Caddicarus,Caddicarus,2020-05-04 01:32:29+00:00,20,4235246,77821,6853,0,PT40M7S,hd,FALSE,0.01999269464,0.0183746072,0.001618087446,2407,2024
Guess the Game from the Review? 🎮 @KingSammelot,Bundun,2025-02-07 13:00:27+00:00,20,4349112,258278,1980,0,PT1M,hd,FALSE,0.05984162748,0.05938636223,0.000455265246,60,283
OnePlus 15 Review: This is Not Normal!,Marques Brownlee,2025-11-13 14:30:53+00:00,28,4121402,140230,9967,0,PT12M52S,hd,TRUE,0.03644317239,0.03402482116,0.002418351227,772,4
25 Perfect 10/10 Games You MUST Play,GameVerseChamp,2024-10-19 12:00:47+00:00,20,3719493,44677,2769,0,PT31M32S,hd,FALSE,0.01275603617,0.01201158007,0.0007444561007,1892,394
Playing Match Villains Mobile Game Preview!😎 #shorts #gamereviews,MohanadPC,2025-09-04 04:00:00+00:00,20,7209783,30539,12,0,PT34S,hd,FALSE,0.004237436239,0.004235771834,1.66E-06,34,75
F.E.A.R. Review,MandaloreGaming,2017-03-24 19:02:46+00:00,20,3050742,52329,2376,0,PT26M43S,hd,TRUE,0.01793169729,0.01715287063,0.0007788266662,1603,3160
Top 10 Most Controversial Video Game Reviews,WatchMojo.com,2017-10-13 13:00:02+00:00,24,2964066,36237,6653,0,PT10M,hd,FALSE,0.0144699833,0.01222543215,0.002244551152,600,2957
My Nintendo Switch 2 Review (Doesn't Matter?),Marques Brownlee,2025-07-03 19:44:30+00:00,28,2901157,71022,4479,0,PT13M17S,hd,TRUE,0.02602443576,0.02448056948,0.001543866277,797,137
How to be a Good Game Reviewer,videogamedunkey,2023-09-14 19:30:02+00:00,20,2835218,141614,6656,0,PT5M49S,hd,FALSE,0.05229578385,0.04994816979,0.002347614064,349,795
Age of Apes ads review new level: The power of machines #games #gameape #gaming,AOA Review,2024-10-24 11:00:29+00:00,20,3270527,46576,10,0,PT34S,hd,FALSE,0.0142441832,0.01424112559,3.06E-06,34,389
The Callisto Protocol Review,MandaloreGaming,2023-03-03 14:30:15+00:00,20,2663326,57073,4373,0,PT41M22S,hd,TRUE,0.02307114372,0.02142921241,0.001641931314,2482,990
Squid Game Season 3 Was Bad,penguinz0,2025-06-29 01:45:08+00:00,24,2588611,105451,16068,0,PT19M33S,hd,FALSE,0.04694369029,0.04073650281,0.006207187481,1173,142
Castlevania Series Retrospective | A Complete History and Review,I Finished A Video Game,2022-12-03 18:31:11+00:00,20,2413405,47065,7771,0,PT7H20M36S,hd,FALSE,0.02272141529,0.01950148462,0.003219930671,26436,1080
God Tier Steam Games,Get To It,2024-07-06 22:40:41+00:00,20,2369793,56007,2561,0,PT11M24S,hd,FALSE,0.02471438446,0.02363369981,0.00108068465,684,499
Stray Review,IGN,2022-07-18 16:00:53+00:00,20,2371910,44476,2244,0,PT8M1S,hd,FALSE,0.01969719774,0.01875112515,0.0009460725972,481,1218
Must Play Mobile Game-Epic War!😎 #shorts #gamereviews,MohanadPC,2025-09-01 16:00:04+00:00,20,3989971,18035,17,0,PT46S,hd,FALSE,0.004524342527,0.004520081845,4.26E-06,46,77
Nintendo Switch 2 Review - a PC Gamer’s Perspective,Linus Tech Tips,2025-06-14 16:42:09+00:00,28,2215761,55720,5413,0,PT16M12S,hd,FALSE,0.02759005705,0.02514710515,0.002442951905,972,156
Must Play Mobile Game-Epic War!😎 #shorts #gamereviews,MohanadPC,2025-08-22 22:00:09+00:00,20,3627659,14140,8,0,PT38S,hd,FALSE,0.003900034733,0.003897829455,2.21E-06,38,87
Dead Space Remake Review,MandaloreGaming,2023-02-17 15:47:45+00:00,20,1939691,46882,3562,0,PT39M51S,hd,TRUE,0.02600619067,0.02416981665,0.001836374022,2391,1004
LGR - Elder Scrolls: Daggerfall - DOS PC Game Review,LGR,2014-07-18 05:13:04+00:00,24,1821586,33273,2073,0,PT12M54S,hd,TRUE,0.01940395929,0.01826594063,0.001138018662,774,4141
Why are Game Journalists So Bad at Videogames,Htwo,2023-10-13 14:00:44+00:00,20,1731807,58795,3636,0,PT11M6S,hd,FALSE,0.03604960827,0.03395006837,0.002099539903,666,766
The Truth About Game Review,GothamChess,2023-06-21 19:20:00+00:00,20,1726605,52955,1676,0,PT23M23S,hd,FALSE,0.03164068699,0.03066999651,0.000970690476,1403,880
Ghost of Yotei,videogamedunkey,2025-10-03 19:30:00+00:00,20,1705918,65920,1652,0,PT9M7S,hd,FALSE,0.03961032147,0.03864192849,0.0009683929894,547,45
The Most Embarrassing Moments in Gaming Journalism,MagicMush,2023-05-24 03:40:02+00:00,20,1648699,62781,6938,0,PT20M55S,hd,FALSE,0.04228725663,0.03807909262,0.004208164008,1255,909
20 LEGENDARY Games Worth Revisiting in 2025,gameranx,2025-07-05 14:30:45+00:00,20,1646626,29619,2078,0,PT34M50S,hd,TRUE,0.01924965399,0.01798768027,0.00126197372,2090,135
Dinosaur Game Ads Review 73 All Levels: Thrilling Survival in a Prehistoric World,Dino Review,2024-12-03 08:00:02+00:00,20,1578986,4419,6,0,PT15M18S,hd,TRUE,0.002802429659,0.002798629754,3.80E-06,918,350
Elin Review | Taxation Not Optional™,SsethTzeentach,2025-07-30 17:25:26+00:00,20,1571887,100532,3978,0,PT13M44S,hd,TRUE,0.06648692528,0.06395621062,0.002530714657,824,110
Game of The Year 2025 is Going To Be A RIDICULOUS Fight,gameranx,2025-09-17 16:46:31+00:00,20,1596531,33624,7932,0,PT19M15S,hd,TRUE,0.02602891768,0.02106064896,0.004968268722,1155,61
Ghost of Yotei - Before You Buy,gameranx,2025-09-25 21:41:42+00:00,20,1366391,45978,9598,0,PT13M16S,hd,TRUE,0.04067354024,0.03364920169,0.00702433855,796,53
"₹50,000 PS5 vs ₹2000 Game Stick 😲🤯 Who is the Real Winner ?? #shorts",Digidoty,2024-11-08 11:49:56+00:00,28,1576718,32917,327,0,PT46S,hd,FALSE,0.02108428959,0.0208768969,0.0002073926933,46,374
Arc Raiders - Before You Buy,gameranx,2025-10-31 21:57:47+00:00,20,1218921,28356,3146,0,PT14M14S,hd,TRUE,0.02584414753,0.02326317845,0.002580969086,854,17
Clair Obscur: Expedition 33 Review,IGN,2025-04-23 09:00:23+00:00,20,1220485,16187,2947,0,PT17M48S,hd,FALSE,0.01567736131,0.01326274943,0.002414611884,1068,209
Must Play Mobile Game-Epic War!😎 #shorts #gamereviews,MohanadPC,2025-08-24 16:00:39+00:00,20,2157893,7439,12,0,PT32S,hd,FALSE,0.003452903618,0.003447342641,5.56E-06,32,85
